Data Sessao,Ativo,Nr.Negocio,Preco,Quantidade,Hora,Anulacao,Data CPA,Num CPA,Data VDA,Num VDA,Comprador,Vendedor
2019-09-13,BRKM5,10,30.09,100,10:05:00.000,1,2019-09-13,84793902007,84793916889,84793916889,45,147
2019-09-13,BRKM5,20,30.09,100,10:05:00.000,1,2019-09-13,84793918583,84793917059,84793917059,308,147
2019-09-13,BRKM5,100,30.09,100,10:05:00.000,1,2019-09-13,84793903323,84793895663,84793895663,308,3
2019-09-13,BRKM5,90,30.09,100,10:05:00.000,1,2019-09-13,84793902822,84793908650,84793908650,308,308
2019-09-13,BRKM5,80,30.09,100,10:05:00.000,1,2019-09-13,84793895660,84793908650,84793908650,3,308
2019-09-13,BRKM5,70,30.09,500,10:05:00.000,1,2019-09-13,84793921104,84793908650,84793908650,3,308
2019-09-13,BRKM5,30,30.09,200,10:05:00.000,1,2019-09-13,84793917259,84793919867,84793919867,3,85
2019-09-13,BRKM5,40,30.09,100,10:05:00.000,1,2019-09-13,84793917259,84793923595,84793923595,3,147
2019-09-13,BRKM5,50,30.09,200,10:05:00.000,1,2019-09-13,84793917259,84793908650,84793908650,3,308
2019-09-13,BRKM5,60,30.09,100,10:05:00.000,1,2019-09-13,84793903252,84793908650,84793908650,40,308
2019-09-13,BRKM5,110,30.1,100,10:05:00.047,1,2019-09-13,84793925187,84793925273,84793925273,1618,147
2019-09-13,BRKM5,120,30.17,100,10:05:24.191,1,2019-09-13,84793927005,84793926613,84793926613,1618,40
2019-09-13,BRKM5,140,30.12,100,10:05:29.573,1,2019-09-13,84793925183,84793927247,84793927247,120,147
2019-09-13,BRKM5,130,30.12,200,10:05:29.573,1,2019-09-13,84793927006,84793927247,84793927247,1618,147
2019-09-13,BRKM5,150,30.12,100,10:05:29.573,1,2019-09-13,84793927127,84793927247,84793927247,85,147
2019-09-13,BRKM5,160,30.12,100,10:05:29.574,1,2019-09-13,84793927251,84793927247,84793927247,8,147
2019-09-13,BRKM5,170,30.16,100,10:05:45.110,1,2019-09-13,84793928369,84793927823,84793927823,3,147
2019-09-13,BRKM5,180,30.14,200,10:05:47.115,1,2019-09-13,84793927970,84793928449,84793928449,1618,3
2019-09-13,BRKM5,190,30.14,100,10:05:59.795,1,2019-09-13,84793928451,84793929360,84793929360,1618,85
2019-09-13,BRKM5,200,30.14,100,10:06:12.945,1,2019-09-13,84793928451,84793931211,84793931211,1618,77
2019-09-13,BRKM5,210,30.14,100,10:07:07.726,1,2019-09-13,84793931224,84793934405,84793934405,1618,147
2019-09-13,BRKM5,220,30.14,100,10:07:26.455,1,2019-09-13,84793931224,84793936856,84793936856,1618,147
2019-09-13,BRKM5,230,30.14,200,10:07:26.455,1,2019-09-13,84793932202,84793936856,84793936856,90,147
2019-09-13,BRKM5,240,30.16,400,10:07:28.805,1,2019-09-13,84793936990,84793927823,84793927823,40,147
2019-09-13,BRKM5,250,30.17,100,10:07:28.824,1,2019-09-13,84793937078,84793926613,84793926613,40,40
2019-09-13,BRKM5,260,30.18,200,10:07:28.833,1,2019-09-13,84793937107,84793905812,84793905812,1618,147
2019-09-13,BRKM5,270,30.18,200,10:07:28.836,1,2019-09-13,84793937130,84793905812,84793905812,40,147
2019-09-13,BRKM5,280,30.18,100,10:07:28.838,1,2019-09-13,84793937140,84793905812,84793905812,8,147
2019-09-13,BRKM5,290,30.24,200,10:07:28.852,1,2019-09-13,84793937158,84793937159,84793937159,1618,8
2019-09-13,BRKM5,300,30.23,200,10:07:28.854,1,2019-09-13,84793937035,84793937162,84793937162,40,8
2019-09-13,BRKM5,310,30.24,200,10:07:28.855,1,2019-09-13,84793937164,84793937166,84793937166,1618,8
2019-09-13,BRKM5,320,30.23,200,10:07:28.859,1,2019-09-13,84793937171,84793937172,84793937172,40,8
2019-09-13,BRKM5,330,30.16,100,10:07:31.225,1,2019-09-13,84793937176,84793937924,84793937924,40,72
2019-09-13,BRKM5,340,30.16,100,10:07:31.986,1,2019-09-13,84793937176,84793938132,84793938132,40,40
2019-09-13,BRKM5,350,30.22,200,10:07:49.481,1,2019-09-13,84793938134,84793939889,84793939889,40,8
2019-09-13,BRKM5,360,30.23,200,10:07:50.411,1,2019-09-13,84793939907,84793940028,84793940028,40,8
2019-09-13,BRKM5,370,30.23,200,10:07:50.565,1,2019-09-13,84793940100,84793940101,84793940101,1618,8
2019-09-13,BRKM5,380,30.25,200,10:07:50.568,1,2019-09-13,84793940103,84793939734,84793939734,40,147
2019-09-13,BRKM5,390,30.25,500,10:07:50.571,1,2019-09-13,84793940105,84793939734,84793939734,40,147
2019-09-13,BRKM5,400,30.24,200,10:07:50.577,1,2019-09-13,84793940107,84793940108,84793940108,40,8
2019-09-13,BRKM5,410,30.25,100,10:07:50.623,1,2019-09-13,84793940110,84793940114,84793940114,40,8
2019-09-13,BRKM5,420,30.25,100,10:07:50.624,1,2019-09-13,84793940110,84793940117,84793940117,40,8
2019-09-13,BRKM5,430,30.27,100,10:07:51.531,1,2019-09-13,84793940218,84793940116,84793940116,93,85
2019-09-13,BRKM5,440,30.27,200,10:07:51.532,1,2019-09-13,84793940218,84793940219,84793940219,93,8
2019-09-13,BRKM5,450,30.28,100,10:07:51.536,1,2019-09-13,84793940222,84793940220,84793940220,40,85
2019-09-13,BRKM5,470,30.22,100,10:07:56.516,1,2019-09-13,84793925355,84793940575,84793940575,40,308
2019-09-13,BRKM5,460,30.23,200,10:07:56.516,1,2019-09-13,84793940118,84793940575,84793940575,40,308
2019-09-13,BRKM5,480,30.21,300,10:07:56.516,1,2019-09-13,84793940024,84793940575,84793940575,93,308
2019-09-13,BRKM5,570,30.17,100,10:07:56.516,1,2019-09-13,84793940133,84793940575,84793940575,8,308
2019-09-13,BRKM5,560,30.17,100,10:07:56.516,1,2019-09-13,84793938180,84793940575,84793940575,85,308
2019-09-13,BRKM5,550,30.18,100,10:07:56.516,1,2019-09-13,84793930676,84793940575,84793940575,40,308
2019-09-13,BRKM5,540,30.18,100,10:07:56.516,1,2019-09-13,84793940093,84793940575,84793940575,8,308
2019-09-13,BRKM5,530,30.18,100,10:07:56.516,1,2019-09-13,84793928486,84793940575,84793940575,40,308
2019-09-13,BRKM5,490,30.2,100,10:07:56.516,1,2019-09-13,84793925537,84793940575,84793940575,40,308
2019-09-13,BRKM5,500,30.19,100,10:07:56.516,1,2019-09-13,84793939758,84793940575,84793940575,85,308
2019-09-13,BRKM5,510,30.19,100,10:07:56.516,1,2019-09-13,84793940112,84793940575,84793940575,8,308
2019-09-13,BRKM5,520,30.18,100,10:07:56.516,1,2019-09-13,84793938589,84793940575,84793940575,85,308
2019-09-13,BRKM5,580,30.17,200,10:07:56.518,1,2019-09-13,84793940579,84793940575,84793940575,1618,308
2019-09-13,BRKM5,590,30.17,300,10:07:56.519,1,2019-09-13,84793940582,84793940575,84793940575,8,308
2019-09-13,BRKM5,600,30.19,200,10:07:56.520,1,2019-09-13,84793940584,84793940583,84793940583,40,1618
2019-09-13,BRKM5,610,30.15,100,10:08:05.229,1,2019-09-13,84793940598,84793942144,84793942144,40,147
2019-09-13,BRKM5,620,30.15,100,10:08:21.610,1,2019-09-13,84793940678,84793943677,84793943677,85,72
2019-09-13,BRKM5,630,30.15,200,10:08:21.610,1,2019-09-13,84793943222,84793943677,84793943677,40,72
2019-09-13,BRKM5,650,30.16,200,10:10:28.480,1,2019-09-13,84793953686,84793955098,84793955098,85,72
2019-09-13,BRKM5,640,30.16,200,10:10:28.480,1,2019-09-13,84793953684,84793955098,84793955098,1618,72
2019-09-13,BRKM5,660,30.16,100,10:10:28.480,1,2019-09-13,84793953714,84793955098,84793955098,85,72
2019-09-13,BRKM5,670,30.19,100,10:10:38.798,1,2019-09-13,84793955911,84793955101,84793955101,90,1618
2019-09-13,BRKM5,680,30.19,100,10:11:03.438,1,2019-09-13,84793958854,84793955101,84793955101,29,1618
2019-09-13,BRKM5,690,30.2,200,10:11:03.611,1,2019-09-13,84793958898,84793944291,84793944291,40,147
2019-09-13,BRKM5,700,30.2,200,10:11:03.616,1,2019-09-13,84793958900,84793944291,84793944291,40,147
2019-09-13,BRKM5,710,30.2,300,10:11:03.617,1,2019-09-13,84793958907,84793944291,84793944291,8,147
2019-09-13,BRKM5,720,30.22,200,10:11:08.649,1,2019-09-13,84793959389,84793941261,84793941261,1618,40
2019-09-13,BRKM5,730,30.24,200,10:11:23.489,1,2019-09-13,84793955915,84793961019,84793961019,40,72
2019-09-13,BRKM5,740,30.23,100,10:11:23.489,1,2019-09-13,84793953411,84793961019,84793961019,45,72
2019-09-13,BRKM5,750,30.23,200,10:11:31.596,1,2019-09-13,84793961041,84793961593,84793961593,40,8
2019-09-13,BRKM5,760,30.22,100,10:11:32.290,1,2019-09-13,84793958896,84793961613,84793961613,40,8
2019-09-13,BRKM5,770,30.21,100,10:11:32.292,1,2019-09-13,84793951046,84793961618,84793961618,40,1618
2019-09-13,BRKM5,780,30.21,100,10:11:32.292,1,2019-09-13,84793959597,84793961618,84793961618,40,1618
2019-09-13,BRKM5,790,30.18,300,10:12:15.351,1,2019-09-13,84793959419,84793966969,84793966969,85,3
2019-09-13,BRKM5,800,30.18,200,10:12:15.351,1,2019-09-13,84793963676,84793966969,84793966969,120,3
2019-09-13,BRKM5,810,30.18,100,10:12:15.352,1,2019-09-13,84793964059,84793966973,84793966973,45,8
2019-09-13,BRKM5,820,30.16,200,10:12:20.526,1,2019-09-13,84793958918,84793967818,84793967818,85,72
2019-09-13,BRKM5,850,30.16,100,10:12:20.526,1,2019-09-13,84793965684,84793967818,84793967818,45,72
2019-09-13,BRKM5,840,30.16,300,10:12:20.526,1,2019-09-13,84793965180,84793967818,84793967818,308,72
2019-09-13,BRKM5,830,30.16,400,10:12:20.526,1,2019-09-13,84793961020,84793967818,84793967818,120,72
2019-09-13,BRKM5,860,30.15,200,10:12:20.791,1,2019-09-13,84793967872,84793967884,84793967884,40,308
2019-09-13,BRKM5,870,30.14,100,10:12:20.791,1,2019-09-13,84793937204,84793967884,84793967884,85,308
2019-09-13,BRKM5,880,30.14,1200,10:12:20.791,1,2019-09-13,84793938693,84793967884,84793967884,3,308
2019-09-13,BRKM5,900,30.14,100,10:12:20.792,1,2019-09-13,84793966767,84793967885,84793967885,40,8
2019-09-13,BRKM5,890,30.14,800,10:12:20.792,1,2019-09-13,84793938693,84793967885,84793967885,3,8
2019-09-13,BRKM5,910,30.14,100,10:12:20.792,1,2019-09-13,84793966982,84793967885,84793967885,45,8
2019-09-13,BRKM5,920,30.14,200,10:12:22.459,1,2019-09-13,84793968001,84793967998,84793967998,8,1618
2019-09-13,BRKM5,930,30.14,100,10:12:22.463,1,2019-09-13,84793968010,84793968009,84793968009,8,45
2019-09-13,BRKM5,940,30.15,200,10:12:32.833,1,2019-09-13,84793969781,84793967997,84793967997,735,40
2019-09-13,BRKM5,950,30.15,100,10:12:32.833,1,2019-09-13,84793969781,84793968003,84793968003,735,45
2019-09-13,BRKM5,960,30.15,100,10:12:32.838,1,2019-09-13,84793969781,84793969784,84793969784,735,45
2019-09-13,BRKM5,970,30.17,200,10:13:22.512,1,2019-09-13,84793969816,84793973095,84793973095,40,72
2019-09-13,BRKM5,980,30.17,100,10:13:22.512,1,2019-09-13,84793970631,84793973095,84793973095,45,72
2019-09-13,BRKM5,990,30.18,200,10:13:37.907,1,2019-09-13,84793969832,84793974344,84793974344,40,147
2019-09-13,BRKM5,1000,30.18,100,10:13:37.907,1,2019-09-13,84793974327,84793974344,84793974344,45,147
2019-09-13,BRKM5,1010,30.17,200,10:13:37.907,1,2019-09-13,84793974317,84793974344,84793974344,16,147
2019-09-13,BRKM5,1020,30.16,300,10:13:37.907,1,2019-09-13,84793974314,84793974344,84793974344,85,147
2019-09-13,BRKM5,1030,30.15,100,10:13:37.907,1,2019-09-13,84793969781,84793974344,84793974344,735,147
2019-09-13,BRKM5,1040,30.15,400,10:13:37.907,1,2019-09-13,84793972534,84793974344,84793974344,90,147
2019-09-13,BRKM5,1050,30.16,200,10:14:02.664,1,2019-09-13,84793975516,84793976607,84793976607,16,39
2019-09-13,BRKM5,1080,30.15,100,10:14:02.664,1,2019-09-13,84793975515,84793976607,84793976607,85,39
2019-09-13,BRKM5,1070,30.15,400,10:14:02.664,1,2019-09-13,84793973396,84793976607,84793976607,1982,39
2019-09-13,BRKM5,1060,30.15,100,10:14:02.664,1,2019-09-13,84793972534,84793976607,84793976607,90,39
2019-09-13,BRKM5,1090,30.15,1500,10:14:06.887,1,2019-09-13,84793927224,84793976607,84793976607,15,39
2019-09-13,BRKM5,1100,30.15,200,10:14:06.888,1,2019-09-13,84793976832,84793976607,84793976607,8,39
2019-09-13,BRKM5,1110,30.15,100,10:14:06.888,1,2019-09-13,84793976832,84793976612,84793976612,8,45
2019-09-13,BRKM5,1120,30.15,100,10:14:06.894,1,2019-09-13,84793976856,84793976848,84793976848,16,45
2019-09-13,BRKM5,1130,30.2,700,10:14:11.348,1,2019-09-13,84793977345,84793971175,84793971175,8,147
2019-09-13,BRKM5,1140,30.2,100,10:14:11.348,1,2019-09-13,84793977345,84793976866,84793976866,8,45
2019-09-13,BRKM5,1150,30.22,200,10:14:11.403,1,2019-09-13,84793977405,84793964098,84793964098,16,147
2019-09-13,BRKM5,1170,30.22,300,10:14:11.404,1,2019-09-13,84793977408,84793964098,84793964098,8,147
2019-09-13,BRKM5,1160,30.22,200,10:14:11.404,1,2019-09-13,84793977407,84793964098,84793964098,1618,147
2019-09-13,BRKM5,1180,30.22,100,10:14:11.404,1,2019-09-13,84793977408,84793977341,84793977341,8,45
2019-09-13,BRKM5,1210,30.2,200,10:14:26.076,1,2019-09-13,84793978867,84793978865,84793978865,8,1618
2019-09-13,BRKM5,1220,30.21,1800,10:14:26.076,1,2019-09-13,84793978867,84793978863,84793978863,8,72
2019-09-13,BRKM5,1230,30.21,200,10:14:26.076,1,2019-09-13,84793978868,84793978863,84793978863,8,72
2019-09-13,BRKM5,1190,30.2,100,10:14:26.076,1,2019-09-13,84793977435,84793978864,84793978864,45,1618
2019-09-13,BRKM5,1200,30.2,100,10:14:26.076,1,2019-09-13,84793976884,84793978864,84793978864,40,1618
2019-09-13,BRKM5,1240,30.21,100,10:14:26.078,1,2019-09-13,84793978868,84793978869,84793978869,8,1618
2019-09-13,BRKM5,1250,30.19,300,10:14:26.078,1,2019-09-13,84793977346,84793978869,84793978869,8,1618
2019-09-13,BRKM5,1260,30.19,100,10:14:26.078,1,2019-09-13,84793977354,84793978869,84793978869,45,1618
2019-09-13,BRKM5,1270,30.19,100,10:14:26.078,1,2019-09-13,84793977321,84793978871,84793978871,40,8
2019-09-13,BRKM5,1280,30.2,400,10:14:29.465,1,2019-09-13,84793979614,84793979613,84793979613,16,40
2019-09-13,BRKM5,1290,30.22,700,10:14:31.697,1,2019-09-13,84793979699,84793978651,84793978651,16,147
2019-09-13,BRKM5,1310,30.22,100,10:14:31.697,1,2019-09-13,84793979699,84793978882,84793978882,16,45
2019-09-13,BRKM5,1300,30.22,200,10:14:31.697,1,2019-09-13,84793979699,84793978874,84793978874,16,85
2019-09-13,BRKM5,1320,30.22,400,10:14:31.699,1,2019-09-13,84793979705,84793979180,84793979180,8,120
2019-09-13,BRKM5,1330,30.21,100,10:14:38.370,1,2019-09-13,84793979620,84793980198,84793980198,40,8
2019-09-13,BRKM5,1340,30.21,100,10:14:38.371,1,2019-09-13,84793979739,84793980202,84793980202,45,1618
2019-09-13,BRKM5,1350,30.16,200,10:15:21.489,1,2019-09-13,84793977412,84793984439,84793984439,85,72
2019-09-13,BRKM5,1360,30.16,400,10:15:21.489,1,2019-09-13,84793977439,84793984439,84793984439,120,72
2019-09-13,BRKM5,1370,30.16,100,10:15:21.489,1,2019-09-13,84793980207,84793984439,84793984439,45,72
2019-09-13,BRKM5,1380,30.16,100,10:15:21.489,1,2019-09-13,84793981340,84793984439,84793984439,45,72
2019-09-13,BRKM5,1390,30.15,100,10:15:21.635,1,2019-09-13,84793913071,84793984556,84793984556,308,45
2019-09-13,BRKM5,1400,30.2,200,10:16:12.440,1,2019-09-13,84793989872,84793980219,84793980219,1982,1618
2019-09-13,BRKM5,1410,30.2,100,10:16:12.440,1,2019-09-13,84793989872,84793980229,84793980229,1982,45
2019-09-13,BRKM5,1420,30.2,200,10:16:12.440,1,2019-09-13,84793989872,84793981110,84793981110,1982,147
2019-09-13,BRKM5,1430,30.16,100,10:16:19.411,1,2019-09-13,84793984563,84793990515,84793990515,40,1618
2019-09-13,BRKM5,1440,30.16,100,10:16:19.411,1,2019-09-13,84793985133,84793990515,84793990515,45,1618
2019-09-13,BRKM5,1450,30.15,300,10:16:21.475,1,2019-09-13,84793913071,84793990792,84793990792,308,1618
2019-09-13,BRKM5,1460,30.15,100,10:16:21.475,1,2019-09-13,84793990519,84793990792,84793990792,45,1618
2019-09-13,BRKM5,1470,30.14,300,10:16:21.476,1,2019-09-13,84793976834,84793990793,84793990793,8,1618
2019-09-13,BRKM5,1480,30.14,100,10:16:21.476,1,2019-09-13,84793980809,84793990793,84793990793,40,1618
2019-09-13,BRKM5,1490,30.13,100,10:17:14.328,1,2019-09-13,84793990824,84793995277,84793995277,40,308
2019-09-13,BRKM5,1500,30.12,200,10:17:21.089,1,2019-09-13,84793974309,84793996409,84793996409,39,147
2019-09-13,BRKM5,1620,30.07,200,10:17:21.089,1,2019-09-13,84793909319,84792477692,84792477692,3,308
2019-09-13,BRKM5,1610,30.08,300,10:17:21.089,1,2019-09-13,84793959017,84793990186,84793990186,120,1982
2019-09-13,BRKM5,1600,30.08,200,10:17:21.089,1,2019-09-13,84793933147,84793990186,84793990186,85,1982
2019-09-13,BRKM5,1590,30.09,4100,10:17:21.089,1,2019-09-13,84793919837,84793996409,84793996409,308,147
2019-09-13,BRKM5,1580,30.1,200,10:17:21.089,1,2019-09-13,84793995074,84793996409,84793996409,85,147
2019-09-13,BRKM5,1570,30.1,100,10:17:21.089,1,2019-09-13,84793991369,84793996409,84793996409,23,147
2019-09-13,BRKM5,1560,30.1,400,10:17:21.089,1,2019-09-13,84793958967,84793996409,84793996409,120,147
2019-09-13,BRKM5,1550,30.1,100,10:17:21.089,1,2019-09-13,84793932339,84793996409,84793996409,90,147
2019-09-13,BRKM5,1540,30.1,100,10:17:21.089,1,2019-09-13,84793927890,84793996409,84793996409,1099,147
2019-09-13,BRKM5,1530,30.1,100,10:17:21.089,1,2019-09-13,84793925673,84793996409,84793996409,85,147
2019-09-13,BRKM5,1520,30.11,100,10:17:21.089,1,2019-09-13,84793995073,84793996409,84793996409,40,147
2019-09-13,BRKM5,1510,30.11,1000,10:17:21.089,1,2019-09-13,84793931524,84793996409,84793996409,3,147
2019-09-13,BRKM5,1630,30.1,2600,10:17:43.201,1,2019-09-13,84793921235,84793998244,84793998244,3,16
2019-09-13,BRKM5,1640,30.11,100,10:17:43.202,1,2019-09-13,84793998245,84793996878,84793996878,8,45
2019-09-13,BRKM5,1650,30.1,300,10:17:43.203,1,2019-09-13,84793921235,84793998246,84793998246,3,8
2019-09-13,BRKM5,1660,30.1,2100,10:17:43.203,1,2019-09-13,84793921235,84793998247,84793998247,3,8
2019-09-13,BRKM5,1670,30.09,200,10:17:43.205,1,2019-09-13,84793996497,84793998251,84793998251,16,1618
2019-09-13,BRKM5,1690,30.08,100,10:17:45.476,1,2019-09-13,84793998275,84793998449,84793998449,45,1618
2019-09-13,BRKM5,1680,30.08,100,10:17:45.476,1,2019-09-13,84793996460,84793998449,84793998449,40,1618
2019-09-13,BRKM5,1710,30.07,200,10:17:46.248,1,2019-09-13,84793990163,84793998481,84793998481,93,1618
2019-09-13,BRKM5,1700,30.07,100,10:17:46.248,1,2019-09-13,84793909319,84793998481,84793998481,3,1618
2019-09-13,BRKM5,1720,30.07,100,10:17:46.249,1,2019-09-13,84793990163,84793998483,84793998483,93,8
2019-09-13,BRKM5,1730,30.06,300,10:17:48.291,1,2019-09-13,84793895672,84793998606,84793998606,3,1618
2019-09-13,BRKM5,1740,30.06,500,10:17:48.292,1,2019-09-13,84793895672,84793998607,84793998607,3,1618
2019-09-13,BRKM5,1750,30.06,200,10:17:48.293,1,2019-09-13,84793895672,84793998610,84793998610,3,1618
2019-09-13,BRKM5,1760,30.06,100,10:17:48.293,1,2019-09-13,84793996894,84793998610,84793998610,40,1618
2019-09-13,BRKM5,1800,30.04,100,10:18:15.149,1,2019-09-13,84793998617,84793953180,84793953180,16,308
2019-09-13,BRKM5,1790,30.04,100,10:18:15.149,1,2019-09-13,84793998617,84793990027,84793990027,16,308
2019-09-13,BRKM5,1780,30.04,200,10:18:15.149,1,2019-09-13,84793999831,84793990027,84793990027,1618,308
2019-09-13,BRKM5,1770,30.05,100,10:18:15.149,1,2019-09-13,84794000692,84793996458,84793996458,1618,77
2019-09-13,BRKM5,1810,30.05,100,10:18:15.153,1,2019-09-13,84794000706,84794000703,84794000703,8,45
2019-09-13,BRKM5,1820,30.06,100,10:18:15.356,1,2019-09-13,84794000711,84793995583,84793995583,16,77
2019-09-13,BRKM5,1830,30.07,100,10:18:15.359,1,2019-09-13,84794000733,84793998899,84793998899,16,45
2019-09-13,BRKM5,1840,30.07,100,10:18:15.359,1,2019-09-13,84794000733,84793998392,84793998392,16,16
2019-09-13,BRKM5,1860,30.07,100,10:18:15.360,1,2019-09-13,84794000734,84793998869,84793998869,8,27
2019-09-13,BRKM5,1850,30.07,300,10:18:15.360,1,2019-09-13,84794000734,84793998968,84793998968,8,16
2019-09-13,BRKM5,1870,30.08,100,10:18:15.363,1,2019-09-13,84794000737,84794000686,84794000686,8,45
2019-09-13,BRKM5,1890,30.09,100,10:18:15.368,1,2019-09-13,84794000745,84793998480,84793998480,16,16
2019-09-13,BRKM5,1880,30.09,100,10:18:15.368,1,2019-09-13,84794000745,84793998456,84793998456,16,45
2019-09-13,BRKM5,1900,30.08,200,10:18:27.063,1,2019-09-13,84794000729,84793941771,84793941771,40,147
2019-09-13,BRKM5,1910,30.08,100,10:18:27.063,1,2019-09-13,84794001052,84793941771,84793941771,45,147
2019-09-13,BRKM5,1920,30.07,200,10:19:14.489,1,2019-09-13,84794000735,84794006498,84794006498,1618,72
2019-09-13,BRKM5,1930,30.07,100,10:19:14.489,1,2019-09-13,84794000742,84794006498,84794006498,45,72
2019-09-13,BRKM5,1940,30.07,200,10:19:14.489,1,2019-09-13,84794003033,84794006498,84794006498,16,72
2019-09-13,BRKM5,1950,30.1,300,10:19:29.614,1,2019-09-13,84794007722,84794002197,84794002197,386,40
2019-09-13,BRKM5,1960,30.1,100,10:19:29.619,1,2019-09-13,84794007728,84794002197,84794002197,16,40
2019-09-13,BRKM5,1970,30.1,100,10:19:29.619,1,2019-09-13,84794007728,84794002553,84794002553,16,45
2019-09-13,BRKM5,1980,30.1,100,10:19:29.620,1,2019-09-13,84794007731,84794004729,84794004729,1618,16
2019-09-13,BRKM5,1990,30.12,100,10:19:40.032,1,2019-09-13,84794008410,84794004796,84794004796,1618,27
2019-09-13,BRKM5,2000,30.12,100,10:19:40.032,1,2019-09-13,84794008410,84794007725,84794007725,1618,45
2019-09-13,BRKM5,2010,30.14,100,10:20:06.296,1,2019-09-13,84794010315,84794008417,84794008417,1618,45
2019-09-13,BRKM5,2020,30.14,100,10:20:06.298,1,2019-09-13,84794010318,84794009571,84794009571,1618,16
2019-09-13,BRKM5,2030,30.15,100,10:20:11.218,1,2019-09-13,84794011943,84793996807,84793996807,1618,308
2019-09-13,BRKM5,2040,30.15,800,10:20:11.219,1,2019-09-13,84794011944,84793996807,84793996807,1618,308
2019-09-13,BRKM5,2050,30.15,100,10:20:11.220,1,2019-09-13,84794011945,84793996807,84793996807,1618,308
2019-09-13,BRKM5,2060,30.16,200,10:20:11.407,1,2019-09-13,84794010312,84794012000,84794012000,16,40
2019-09-13,BRKM5,2070,30.16,100,10:20:11.407,1,2019-09-13,84794011976,84794012000,84794012000,45,40
2019-09-13,BRKM5,2090,30.15,100,10:20:11.427,1,2019-09-13,84794011974,84794012027,84794012027,45,72
2019-09-13,BRKM5,2100,30.15,100,10:20:11.427,1,2019-09-13,84794007772,84794012027,84794012027,40,72
2019-09-13,BRKM5,2110,30.14,100,10:20:11.427,1,2019-09-13,84794012002,84794012027,84794012027,120,72
2019-09-13,BRKM5,2080,30.15,300,10:20:11.427,1,2019-09-13,84794011950,84794012027,84794012027,8,72
2019-09-13,BRKM5,2130,30.14,100,10:20:54.029,1,2019-09-13,84794008107,84794015177,84794015177,45,1618
2019-09-13,BRKM5,2120,30.14,100,10:20:54.029,1,2019-09-13,84794012017,84794015177,84794015177,45,1618
2019-09-13,BRKM5,2140,30.1,100,10:21:14.270,1,2019-09-13,84794010311,84794016786,84794016786,120,45
2019-09-13,BRKM5,2160,30.08,100,10:21:15.532,1,2019-09-13,84794016795,84794017024,84794017024,45,72
2019-09-13,BRKM5,2150,30.08,300,10:21:15.532,1,2019-09-13,84794007757,84794017024,84794017024,120,72
2019-09-13,BRKM5,2170,30.08,100,10:21:23.378,1,2019-09-13,84794017067,84794017579,84794017579,40,386
2019-09-13,BRKM5,2180,30.1,100,10:22:16.086,1,2019-09-13,84794021282,84794021283,84794021283,308,1618
2019-09-13,BRKM5,2200,30.07,100,10:23:14.202,1,2019-09-13,84793998859,84794025354,84794025354,40,1618
2019-09-13,BRKM5,2210,30.07,100,10:23:14.202,1,2019-09-13,84794024112,84794025354,84794025354,45,1618
2019-09-13,BRKM5,2190,30.07,100,10:23:14.202,1,2019-09-13,84794020588,84794025354,84794025354,45,1618
2019-09-13,BRKM5,2220,30.06,100,10:23:14.208,1,2019-09-13,84794009250,84794025366,84794025366,40,1618
2019-09-13,BRKM5,2230,30.07,200,10:23:14.599,1,2019-09-13,84794025425,84794025358,84794025358,45,1618
2019-09-13,BRKM5,2240,30.07,100,10:23:14.599,1,2019-09-13,84794025425,84794025372,84794025372,45,45
2019-09-13,BRKM5,2250,30.08,100,10:23:14.601,1,2019-09-13,84794025425,84794025376,84794025376,45,45
2019-09-13,BRKM5,2260,30.07,100,10:23:14.605,1,2019-09-13,84794025452,84794025451,84794025451,8,45
2019-09-13,BRKM5,2270,30.04,300,10:23:24.520,1,2019-09-13,84794002412,84794027463,84794027463,93,72
2019-09-13,BRKM5,2280,30.08,100,10:23:24.565,1,2019-09-13,84794027518,84794025923,84794025923,308,1618
2019-09-13,BRKM5,2290,30.05,100,10:23:25.784,1,2019-09-13,84794027594,84794027866,84794027866,1618,45
2019-09-13,BRKM5,2300,30.05,100,10:23:36.492,1,2019-09-13,84794027594,84794029329,84794029329,1618,308
2019-09-13,BRKM5,2310,30.05,100,10:23:36.492,1,2019-09-13,84794028972,84794029329,84794029329,45,308
2019-09-13,BRKM5,2380,30.04,700,10:23:55.868,1,2019-09-13,84794025385,84794030484,84794030484,45,147
2019-09-13,BRKM5,2390,30.03,7800,10:23:55.868,1,2019-09-13,84793999830,84794030484,84794030484,308,147
2019-09-13,BRKM5,2370,30.05,100,10:23:55.868,1,2019-09-13,84794029655,84794030484,84794030484,45,147
2019-09-13,BRKM5,2360,30.05,100,10:23:55.868,1,2019-09-13,84794029365,84794030484,84794030484,40,147
2019-09-13,BRKM5,2350,30.06,100,10:23:55.868,1,2019-09-13,84794021868,84794030484,84794030484,40,147
2019-09-13,BRKM5,2340,30.06,100,10:23:55.868,1,2019-09-13,84794026660,84794030484,84794030484,40,147
2019-09-13,BRKM5,2330,30.06,100,10:23:55.868,1,2019-09-13,84794030191,84794030484,84794030484,45,147
2019-09-13,BRKM5,2320,30.06,1000,10:23:55.868,1,2019-09-13,84794030164,84794030484,84794030484,308,147
2019-09-13,BRKM5,2400,30.06,100,10:24:18.046,1,2019-09-13,84794031787,84794030486,84794030486,16,120
